read_id,len_reference,len_basecalls,que_start,que_end,ref_start,ref_end,comment,AA>AA,AA>AC,AA>AG,AA>AT,AA>CA,AA>CC,AA>CG,AA>CT,AA>GA,AA>GC,AA>GG,AA>GT,AA>TA,AA>TC,AA>TG,AA>TT,AA>-A,AA>-C,AA>-G,AA>-T,AC>AA,AC>AC,AC>AG,AC>AT,AC>CA,AC>CC,AC>CG,AC>CT,AC>GA,AC>GC,AC>GG,AC>GT,AC>TA,AC>TC,AC>TG,AC>TT,AC>-A,AC>-C,AC>-G,AC>-T,AG>AA,AG>AC,AG>AG,AG>AT,AG>CA,AG>CC,AG>CG,AG>CT,AG>GA,AG>GC,AG>GG,AG>GT,AG>TA,AG>TC,AG>TG,AG>TT,AG>-A,AG>-C,AG>-G,AG>-T,AT>AA,AT>AC,AT>AG,AT>AT,AT>CA,AT>CC,AT>CG,AT>CT,AT>GA,AT>GC,AT>GG,AT>GT,AT>TA,AT>TC,AT>TG,AT>TT,AT>-A,AT>-C,AT>-G,AT>-T,A->AA,A->AC,A->AG,A->AT,A->CA,A->CC,A->CG,A->CT,A->GA,A->GC,A->GG,A->GT,A->TA,A->TC,A->TG,A->TT,CA>AA,CA>AC,CA>AG,CA>AT,CA>CA,CA>CC,CA>CG,CA>CT,CA>GA,CA>GC,CA>GG,CA>GT,CA>TA,CA>TC,CA>TG,CA>TT,CA>-A,CA>-C,CA>-G,CA>-T,CC>AA,CC>AC,CC>AG,CC>AT,CC>CA,CC>CC,CC>CG,CC>CT,CC>GA,CC>GC,CC>GG,CC>GT,CC>TA,CC>TC,CC>TG,CC>TT,CC>-A,CC>-C,CC>-G,CC>-T,CG>AA,CG>AC,CG>AG,CG>AT,CG>CA,CG>CC,CG>CG,CG>CT,CG>GA,CG>GC,CG>GG,CG>GT,CG>TA,CG>TC,CG>TG,CG>TT,CG>-A,CG>-C,CG>-G,CG>-T,CT>AA,CT>AC,CT>AG,CT>AT,CT>CA,CT>CC,CT>CG,CT>CT,CT>GA,CT>GC,CT>GG,CT>GT,CT>TA,CT>TC,CT>TG,CT>TT,CT>-A,CT>-C,CT>-G,CT>-T,C->AA,C->AC,C->AG,C->AT,C->CA,C->CC,C->CG,C->CT,C->GA,C->GC,C->GG,C->GT,C->TA,C->TC,C->TG,C->TT,GA>AA,GA>AC,GA>AG,GA>AT,GA>CA,GA>CC,GA>CG,GA>CT,GA>GA,GA>GC,GA>GG,GA>GT,GA>TA,GA>TC,GA>TG,GA>TT,GA>-A,GA>-C,GA>-G,GA>-T,GC>AA,GC>AC,GC>AG,GC>AT,GC>CA,GC>CC,GC>CG,GC>CT,GC>GA,GC>GC,GC>GG,GC>GT,GC>TA,GC>TC,GC>TG,GC>TT,GC>-A,GC>-C,GC>-G,GC>-T,GG>AA,GG>AC,GG>AG,GG>AT,GG>CA,GG>CC,GG>CG,GG>CT,GG>GA,GG>GC,GG>GG,GG>GT,GG>TA,GG>TC,GG>TG,GG>TT,GG>-A,GG>-C,GG>-G,GG>-T,GT>AA,GT>AC,GT>AG,GT>AT,GT>CA,GT>CC,GT>CG,GT>CT,GT>GA,GT>GC,GT>GG,GT>GT,GT>TA,GT>TC,GT>TG,GT>TT,GT>-A,GT>-C,GT>-G,GT>-T,G->AA,G->AC,G->AG,G->AT,G->CA,G->CC,G->CG,G->CT,G->GA,G->GC,G->GG,G->GT,G->TA,G->TC,G->TG,G->TT,TA>AA,TA>AC,TA>AG,TA>AT,TA>CA,TA>CC,TA>CG,TA>CT,TA>GA,TA>GC,TA>GG,TA>GT,TA>TA,TA>TC,TA>TG,TA>TT,TA>-A,TA>-C,TA>-G,TA>-T,TC>AA,TC>AC,TC>AG,TC>AT,TC>CA,TC>CC,TC>CG,TC>CT,TC>GA,TC>GC,TC>GG,TC>GT,TC>TA,TC>TC,TC>TG,TC>TT,TC>-A,TC>-C,TC>-G,TC>-T,TG>AA,TG>AC,TG>AG,TG>AT,TG>CA,TG>CC,TG>CG,TG>CT,TG>GA,TG>GC,TG>GG,TG>GT,TG>TA,TG>TC,TG>TG,TG>TT,TG>-A,TG>-C,TG>-G,TG>-T,TT>AA,TT>AC,TT>AG,TT>AT,TT>CA,TT>CC,TT>CG,TT>CT,TT>GA,TT>GC,TT>GG,TT>GT,TT>TA,TT>TC,TT>TG,TT>TT,TT>-A,TT>-C,TT>-G,TT>-T,T->AA,T->AC,T->AG,T->AT,T->CA,T->CC,T->CG,T->CT,T->GA,T->GC,T->GG,T->GT,T->TA,T->TC,T->TG,T->TT,homo_A_counts,homo_A_errors,homo_C_counts,homo_C_errors,homo_G_counts,homo_G_errors,homo_T_counts,homo_T_errors,phred_mean,phred_median,phred_std,phred_mean_correct,phred_median_correct,phred_std_correct,phred_mean_error,phred_median_error,phred_std_error
1aeb5c77-fbab-4ba8-ad87-fd1a1742d971,1271,1103,0,1081,74,1271,pass,10,11,14,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,12,14,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,19,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,22,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,1,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,23,24,0,0,0,1,25,0,0,0,26,0,0,0,22,0,0,0,49,0,0,0,11,12,14,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,21,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,22,10,14,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,23,6,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25,18,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,20,61,1,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,67,33,8.999074930619797,8.0,4.641345688595701,9.008498583569406,8.0,4.662036369366848,8.545454545454545,7.0,3.473631486280509
961c7f82-a288-4b49-b180-7706125fedc4,13867,14265,699,14246,34,13854,pass,465,137,202,304,3,3,2,3,5,9,6,15,3,3,1,8,12,7,9,9,3,4,0,4,204,125,22,192,3,3,0,1,8,6,2,5,1,19,1,8,10,13,12,9,1,1,0,0,202,154,189,197,1,2,2,3,15,11,21,6,0,3,3,8,2,2,5,2,0,0,1,14,269,189,232,284,8,3,16,16,9,7,10,3,6,14,6,17,16,7,17,10,9,6,11,37,192,171,212,218,5,6,2,8,4,7,26,2,4,5,8,4,23,14,13,11,7,8,1,5,221,228,70,248,1,3,0,0,22,5,1,0,14,16,2,8,5,0,9,1,0,1,0,0,26,78,61,28,0,2,2,1,0,1,7,1,1,2,4,8,6,3,7,6,1,4,0,2,137,239,254,221,12,6,10,18,53,14,3,9,5,8,1,4,13,9,3,7,23,16,1,41,166,105,191,170,1,3,1,1,11,4,12,4,0,5,2,2,18,3,7,4,1,4,1,1,178,184,73,160,1,4,0,1,5,3,0,1,8,24,3,10,6,13,16,2,1,5,1,0,160,187,159,143,1,4,1,6,6,9,3,4,1,1,3,4,4,1,3,1,1,0,3,3,131,107,224,204,8,5,3,10,18,15,19,12,6,20,3,10,5,1,4,3,6,6,4,16,247,103,132,264,7,4,2,4,4,4,10,13,5,5,3,3,31,13,8,10,5,6,0,5,234,181,45,279,1,1,0,1,1,6,1,4,16,30,1,8,11,16,16,32,4,2,1,4,247,147,211,247,6,3,4,8,9,13,12,25,4,8,1,4,6,4,4,5,3,4,3,5,269,238,240,508,9,6,2,9,47,9,50,12,17,32,25,23,42,4,22,13,33,5,16,25,297,48,75,14,36,5,389,103,6.538790876208755,6.0,2.928144223964242,6.6380606260840835,6.0,2.957365920494346,5.704166666666667,5.0,2.5196415915760717
835ecc04-1523-4a5d-8bb0-ccf5d236f8f4,12420,12195,85,12191,176,12420,pass,437,163,253,278,3,0,2,1,4,14,0,8,1,3,0,1,13,2,5,4,1,1,0,2,214,126,21,199,2,3,1,0,3,1,0,1,8,6,1,3,12,7,6,4,1,1,0,0,255,151,188,224,0,0,0,3,12,5,9,3,1,0,1,2,3,0,2,1,0,1,1,5,230,153,234,234,4,2,5,12,4,4,2,4,4,13,0,11,11,5,10,7,6,5,3,29,187,167,239,210,3,1,2,3,1,1,10,1,3,0,4,2,10,9,5,5,1,1,0,2,233,131,22,222,1,1,0,0,2,0,1,0,3,4,0,2,0,2,2,3,0,0,0,1,10,20,20,31,0,0,0,1,0,0,1,0,0,0,3,3,1,0,3,4,0,0,0,0,142,210,225,243,2,4,1,12,25,7,7,5,2,3,2,2,7,1,3,1,9,4,3,9,207,104,188,164,0,2,0,0,2,2,4,3,0,1,0,0,16,1,17,3,0,1,0,1,157,143,19,168,0,0,0,0,1,2,0,1,3,7,0,2,1,2,7,3,0,1,0,0,186,134,122,130,0,0,0,1,2,1,0,2,0,0,2,1,4,0,0,2,0,1,0,0,148,111,210,180,4,1,2,9,15,2,9,6,6,9,0,7,6,0,3,2,4,3,2,22,279,107,134,195,1,0,2,5,1,8,11,4,0,0,0,0,24,8,6,4,1,0,0,0,228,177,24,243,1,2,0,0,1,0,0,1,3,20,1,6,3,6,9,11,0,1,1,1,232,169,222,248,0,1,1,4,0,4,4,5,1,1,3,1,5,1,0,2,4,0,0,2,236,220,227,484,4,3,3,12,17,0,14,8,19,40,1,7,5,6,10,10,8,5,4,9,167,22,21,8,10,0,321,29,7.74971088716339,7.0,3.780920477262935,7.8300784655623366,7.0,3.795994572925421,6.300314465408805,5.0,3.165170104102457
0407b687-7a33-46c7-97d3-eaba9df81f52,,,,,,,failedmapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48c0cf7c-6185-4a22-9684-dfe74bc4e4e6,,,,,,,failedmapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11afb899-940b-4c26-ab57-141deb3e4991,20384,19082,255,18912,0,20384,pass,677,263,344,325,4,1,4,3,13,19,19,20,2,4,3,5,28,13,16,6,7,8,1,3,368,196,50,299,9,6,0,1,15,5,1,6,20,36,5,13,15,30,25,13,3,5,0,1,399,248,434,211,1,3,1,5,29,17,29,14,3,0,5,6,9,1,5,6,3,2,4,12,220,237,235,290,10,9,9,17,37,14,49,33,22,54,55,35,64,33,77,48,21,30,70,47,339,293,461,244,7,13,5,0,7,4,38,8,3,9,22,10,29,29,23,10,8,11,3,6,376,308,43,373,5,4,0,2,16,7,1,3,22,29,1,9,3,3,7,2,1,1,0,1,33,49,45,36,0,0,2,2,1,2,3,2,3,3,18,16,4,2,16,13,1,1,2,4,200,345,406,301,14,8,28,25,93,51,19,39,22,43,15,22,48,36,25,41,59,37,18,42,312,184,353,193,5,8,2,2,12,7,17,14,5,2,0,1,20,10,28,10,6,5,2,4,293,236,58,265,2,6,1,2,16,4,1,3,11,37,2,11,6,19,16,6,3,7,4,1,320,305,292,235,1,1,3,9,8,12,6,3,8,1,7,7,9,3,5,4,0,2,5,8,133,168,263,166,9,4,8,18,83,36,76,30,31,38,30,28,49,11,23,8,19,7,15,29,270,153,121,187,7,4,2,8,5,12,13,21,2,4,2,2,22,17,10,14,9,5,0,8,350,285,21,377,3,3,1,3,4,1,0,2,14,36,1,20,22,22,41,34,11,13,2,6,315,209,329,217,4,6,4,9,10,13,14,21,5,9,5,6,11,16,6,12,3,6,0,6,222,316,266,397,9,10,9,17,43,30,86,110,40,76,41,103,26,19,59,91,9,28,14,80,482,111,148,60,133,60,209,51,6.34496435654178,5.0,2.9200620844629923,6.465342324281635,6.0,2.9625723298017568,5.442622950819672,5.0,2.3936172803503952
96921326-ec0c-4e28-93e2-73084e15d1f9,6033,5905,2,5891,47,6033,pass,165,73,117,109,1,0,0,0,4,2,0,4,0,1,0,0,8,1,2,3,1,0,0,0,105,63,15,80,0,1,0,0,1,1,1,0,1,1,0,3,3,1,1,4,0,0,0,0,131,105,93,95,0,0,0,2,3,4,6,1,0,0,0,2,0,0,0,1,0,0,1,5,81,69,104,129,3,2,5,2,3,1,0,0,2,9,0,3,8,4,8,3,2,6,1,6,93,78,133,97,0,1,0,1,0,3,2,1,2,1,3,0,8,5,4,4,2,0,0,1,109,81,15,122,0,1,0,0,5,1,0,1,4,2,0,2,2,0,1,1,0,0,1,0,10,16,13,16,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,70,130,129,102,2,2,2,8,6,5,0,0,0,4,0,0,0,3,0,0,3,5,1,10,95,54,101,89,0,0,0,0,3,2,2,3,1,0,0,0,7,0,7,2,1,1,1,1,86,87,12,91,0,0,0,0,0,1,0,1,1,4,0,2,2,1,6,0,0,1,0,0,93,63,72,70,0,0,1,1,1,0,1,0,1,0,0,2,2,0,0,1,0,0,0,0,58,61,96,71,4,0,1,4,10,1,5,7,15,4,1,0,11,2,1,2,9,1,1,24,90,47,71,80,0,0,0,3,1,3,6,3,0,0,1,1,11,2,1,4,0,0,1,0,115,94,15,145,2,0,0,0,0,2,0,0,3,6,1,1,1,5,3,3,2,1,1,1,116,89,110,102,0,1,0,1,2,2,2,4,0,0,0,0,1,1,0,2,3,0,0,0,95,119,103,219,3,1,2,6,12,6,8,2,6,23,1,2,9,3,5,1,1,1,4,0,62,4,36,2,6,2,169,36,7.603837663440313,7.0,3.6399967080723794,7.663788451160281,7.0,3.658192810454842,6.593939393939394,6.0,3.151520979015591
2b7f1d54-9a13-4eb4-a696-e85951ad1869,4840,4652,0,4652,53,4840,pass,120,52,60,62,2,0,0,0,1,2,3,0,2,2,0,1,3,0,3,0,0,0,0,0,209,66,19,59,1,0,0,0,2,2,1,3,0,0,0,3,2,4,2,2,2,0,1,0,90,72,127,38,0,0,0,0,4,2,12,1,1,0,1,0,1,0,0,0,1,0,0,1,44,49,47,44,0,0,4,3,1,1,9,0,2,12,19,3,5,2,33,0,0,0,14,3,68,208,156,58,2,0,2,0,1,3,8,1,0,0,1,1,5,2,7,3,1,0,2,2,118,126,36,96,2,0,1,0,3,1,0,0,3,4,1,2,1,0,4,1,0,0,1,0,21,23,38,18,0,1,0,0,1,0,0,0,0,0,1,0,1,0,4,0,0,0,0,1,23,101,104,56,5,3,1,6,18,7,2,2,3,7,4,1,5,3,5,1,2,2,0,6,66,52,86,47,2,3,1,0,2,1,1,1,0,1,0,0,3,3,7,0,0,2,0,0,83,96,27,72,0,1,0,0,2,0,2,1,1,2,1,2,1,4,6,0,0,1,0,0,102,105,140,67,0,0,0,0,4,1,6,0,0,1,0,0,0,0,2,0,0,0,0,1,13,57,70,32,0,0,0,2,3,3,7,2,1,12,0,1,3,1,1,0,2,1,0,0,31,30,22,21,2,0,1,0,1,3,1,1,0,1,0,0,2,2,0,0,0,0,0,0,99,85,19,65,0,1,0,0,0,0,0,0,2,12,0,1,0,0,2,3,0,2,0,0,47,73,89,45,0,0,1,1,1,4,8,2,0,1,0,2,2,2,0,0,0,0,0,0,26,68,42,61,1,1,3,6,9,8,2,1,8,32,1,3,8,1,1,0,0,1,2,4,43,5,10,0,30,2,28,7,7.513972484952708,6.0,3.6565848854058394,7.597976080956761,6.0,3.685024711898519,6.3125,5.0,2.973187473066574
88bfeaac-0bb8-4e3b-bf02-ac041a6dbb0f,9515,9273,0,9273,118,9514,pass,306,161,175,160,1,0,1,0,0,3,4,2,0,1,1,0,15,1,6,1,0,1,0,0,191,122,11,152,0,0,0,1,1,0,2,0,2,5,0,4,1,3,4,2,0,0,0,2,214,136,155,144,0,0,0,2,6,0,10,0,0,0,0,2,2,0,0,0,0,0,0,4,129,122,145,181,0,1,1,8,13,4,3,0,5,9,0,2,14,8,9,4,0,6,0,11,186,146,229,144,3,1,1,0,0,0,2,0,0,0,1,1,10,3,4,2,1,0,1,1,200,156,30,187,0,0,1,0,2,0,0,1,2,5,0,2,2,0,2,0,0,0,0,0,20,22,15,21,0,0,1,0,0,0,0,0,0,0,3,1,0,0,2,2,0,0,0,0,116,197,193,170,3,4,2,6,20,11,2,5,1,6,1,2,6,0,0,1,3,4,1,11,171,90,149,127,0,0,0,1,1,0,4,1,0,0,0,0,8,2,3,4,2,2,0,0,132,107,13,142,0,0,0,0,0,0,0,0,1,7,0,3,1,1,3,1,0,0,0,0,143,112,139,119,0,1,0,2,3,1,1,0,2,0,1,0,2,0,0,0,0,0,0,0,73,104,156,127,0,0,2,5,9,2,14,4,4,8,1,3,0,1,2,3,1,1,3,13,132,80,93,147,0,0,0,1,0,2,5,3,0,0,0,0,6,2,1,1,0,0,0,0,198,174,24,204,0,1,0,0,1,0,0,0,0,9,1,2,2,2,2,0,1,0,0,1,166,131,192,176,0,0,0,0,2,0,3,2,0,1,1,1,1,3,2,1,0,0,1,1,142,180,170,305,3,2,0,13,18,3,9,2,3,27,1,1,3,3,5,1,1,3,0,2,173,28,21,0,26,3,155,31,8.012185916100506,7.0,3.9627242849310718,8.067105850826263,7.0,3.973430479429684,6.460567823343848,5.0,3.287850254958056
b26a1b08-ad19-4441-a8c9-02a2c6d10cc7,701,56122,22470,22721,2,254,pass,6,3,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,2,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,6,11,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,4,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,7,8,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,5,2,0,0,6.776892430278885,6.0,2.9736599151916483,6.982300884955753,6.0,2.9999477897667903,4.92,5.0,1.895679297771646
c7224bef-d75a-4a5d-8e7d-dd8b29bd52b8,5365,4933,44,4928,9,5365,pass,241,85,85,133,0,0,0,4,7,9,4,4,1,1,2,1,2,0,7,1,3,0,0,1,139,50,8,71,2,1,0,0,8,1,0,1,6,8,0,3,3,10,16,5,0,4,1,0,93,43,53,58,0,2,2,4,11,6,5,2,2,1,1,0,3,1,1,4,2,0,1,8,109,68,112,118,3,1,5,7,11,13,5,24,12,15,3,22,12,11,12,29,12,11,5,39,106,61,86,104,2,2,1,1,1,2,5,3,2,2,4,2,10,5,4,3,2,2,1,1,73,30,7,57,2,0,0,0,2,3,0,1,0,3,0,3,1,0,0,0,0,0,0,0,7,6,4,7,0,0,0,0,1,0,0,1,1,1,3,5,3,0,1,0,1,1,0,1,54,53,64,71,4,0,4,8,38,9,1,9,11,2,0,4,18,2,0,1,25,3,3,16,90,56,55,66,0,1,0,0,4,5,5,0,1,0,0,0,6,1,3,2,1,2,0,4,54,40,8,58,0,0,0,0,3,3,0,0,4,3,0,1,2,4,5,5,0,0,0,1,79,31,52,46,0,1,0,2,1,2,1,0,2,1,3,5,2,1,3,2,2,0,1,0,45,30,62,62,1,0,2,2,29,6,21,14,1,7,1,7,2,2,5,1,5,4,8,6,96,63,49,98,4,2,0,4,3,4,4,8,2,1,2,6,9,2,2,7,2,1,0,5,96,31,3,66,1,0,0,0,4,2,0,1,5,7,0,2,5,9,11,12,2,4,1,2,88,53,73,71,1,1,2,5,1,5,6,5,3,1,0,7,7,3,2,0,2,3,2,2,114,58,86,140,6,2,4,8,43,4,30,11,19,5,9,13,19,1,12,9,5,0,2,6,172,49,0,0,18,4,87,18,6.218877968877969,5.0,2.7581692914223486,6.330605564648118,5.0,2.797779762530103,5.43163097199341,5.0,2.312815341280581
4f1d203e-df7f-4453-a281-ec7ce7a83383,2344,2219,0,2207,55,2344,pass,100,28,59,55,0,0,0,0,2,4,1,2,0,1,0,1,1,1,0,3,0,1,0,0,46,14,5,36,0,0,0,0,4,0,2,0,1,0,0,1,3,1,0,3,0,0,0,0,44,18,43,49,0,0,0,1,1,1,1,0,1,0,0,1,2,1,1,0,1,0,0,1,44,24,37,57,4,0,3,1,5,0,0,4,0,4,1,4,9,0,6,7,1,3,1,5,39,23,32,32,0,0,1,0,1,1,4,1,0,0,2,0,4,1,0,2,1,1,0,1,16,16,8,17,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,3,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,31,27,35,27,0,0,1,2,10,1,0,0,0,0,0,1,1,0,0,0,1,1,0,9,45,23,31,33,0,0,1,0,5,1,1,0,0,1,0,0,1,1,3,1,0,1,0,0,25,9,6,22,1,0,0,1,3,0,1,0,1,1,0,0,2,1,2,1,0,0,0,0,42,22,34,27,0,0,0,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,29,22,31,39,1,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0,2,0,0,3,52,24,23,40,0,0,0,0,1,0,3,3,1,1,0,1,6,0,3,5,0,0,1,2,39,17,2,44,1,0,0,0,2,0,0,1,1,2,0,1,1,1,4,1,0,1,0,1,44,21,40,31,0,1,2,1,2,0,0,2,0,0,1,0,0,1,0,1,1,0,1,1,48,37,42,92,1,1,0,0,5,1,22,3,3,1,2,0,2,0,16,0,1,0,11,1,67,9,5,1,15,2,67,12,7.211599456275487,6.0,3.316295738262116,7.286844708209693,6.0,3.3403706675245113,6.389189189189189,6.0,2.9168461108666195
00fd2af4-da46-4677-bf2c-15e6d5781e36,1937,1811,10,1811,78,1935,pass,12,4,25,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,9,1,8,0,0,0,1,1,1,0,0,0,2,0,2,1,3,0,0,0,0,0,0,26,14,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,16,60,17,0,0,4,1,2,1,1,0,0,0,1,1,0,1,1,1,1,0,0,5,11,15,22,14,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,13,17,5,32,0,0,0,0,2,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,30,30,65,14,0,1,8,2,4,0,0,4,0,1,0,1,5,3,2,17,1,2,0,18,18,6,31,15,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,19,23,4,18,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0,28,13,25,27,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,42,59,181,19,0,1,1,0,4,1,2,2,0,0,2,2,0,0,3,3,0,2,5,5,10,8,9,67,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,18,12,2,90,0,0,0,0,0,1,0,0,0,4,0,0,1,1,3,0,0,0,0,1,19,33,37,237,0,0,0,0,0,1,0,11,0,0,0,1,0,0,1,0,0,0,0,1,8,20,23,20,2,0,0,0,2,0,1,0,0,5,0,0,0,0,4,0,0,0,0,0,17,4,0,0,0,0,5,0,7.453081621321488,7.0,3.326928592155597,7.507339988256019,7.0,3.3292294589673657,6.510204081632653,6.0,3.14040455589359
c3653bc6-3c0b-4ec8-8cf1-fb672d76b306,21873,21421,0,21392,126,21871,pass,694,274,384,509,1,0,2,3,13,7,2,13,1,3,0,3,5,2,4,5,0,1,1,0,369,209,41,335,3,2,0,3,9,1,2,2,19,9,1,4,5,12,13,17,3,2,0,0,418,265,373,342,0,0,0,3,20,7,32,4,0,1,1,3,7,0,5,2,0,1,1,9,444,298,393,544,9,2,9,25,12,3,11,6,9,21,7,18,19,6,34,19,2,6,7,42,339,275,418,409,4,3,0,1,5,8,24,13,1,5,5,3,15,26,8,13,6,3,1,4,373,205,41,307,0,0,0,1,13,1,0,1,5,5,3,6,4,2,4,4,0,0,0,0,29,48,37,50,0,0,0,0,1,2,1,0,0,0,7,4,0,2,7,2,0,0,1,1,249,369,414,375,2,3,5,24,82,13,3,9,4,8,0,2,9,4,3,5,22,14,4,38,401,185,357,275,0,1,0,0,5,2,17,8,0,0,1,2,13,3,17,8,2,2,0,2,321,220,46,285,2,0,0,2,3,2,2,4,7,10,1,9,5,8,20,5,0,3,2,0,336,260,223,257,0,0,0,3,4,2,12,4,2,1,3,0,5,0,2,1,0,1,0,3,244,196,389,285,13,2,3,9,31,11,36,20,3,25,6,23,4,1,13,9,8,5,7,34,400,192,238,450,2,1,1,2,4,15,23,23,1,3,1,1,21,6,14,13,3,2,2,4,427,270,40,486,0,0,0,2,3,1,0,1,10,32,1,7,14,13,9,17,7,3,1,5,442,284,412,431,1,3,0,7,6,6,6,10,3,2,1,1,5,1,9,6,0,0,3,0,422,404,418,786,6,8,6,9,20,9,35,4,13,57,9,5,13,9,27,10,2,8,5,3,382,69,42,5,48,12,449,63,7.766454749439043,7.0,3.862826548273121,7.8440189967349365,7.0,3.8806090935075512,6.435483870967742,5.0,3.268618703575922
